Service,DepartmentName,SubDepartmentName,Billing Date,Department of Ordering Doctor,Number,Item Name,Gross,discount,Net,ReferralDoctorName
ADMISSTION CHARGES,Administration,administration,19/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,19/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,20/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,20/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,21/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,21/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,22/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,22/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,23/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,23/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,24/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,24/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,25/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,25/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,26/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,26/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,27/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,27/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,28/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,28/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,29/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,29/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,30/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,30/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,31/08/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,31/08/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,01/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,01/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,02/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,02/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,03/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,03/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,04/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,04/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,05/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,05/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,06/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,06/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,07/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,07/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,08/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,08/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,09/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,09/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,10/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,10/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,11/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,11/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,12/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,12/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,13/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,13/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,14/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,14/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,15/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,15/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,16/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,16/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,17/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,17/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,18/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,18/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,19/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,19/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,20/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,20/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,21/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,21/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,22/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,22/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,23/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,23/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,24/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,24/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,25/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,25/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,26/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,26/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,27/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,27/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,28/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,28/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,29/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,29/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,30/09/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,30/09/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,01/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,01/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,02/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,02/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,03/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,03/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,04/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,04/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,05/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,05/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,06/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,06/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,07/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,07/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,08/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,08/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,09/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,09/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,10/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,10/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,11/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,11/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,12/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,12/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,13/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,13/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,14/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,14/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,15/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,15/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,16/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,16/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,17/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,17/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,18/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,18/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,19/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,19/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,20/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,20/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,21/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,21/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,22/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,22/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,23/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,23/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,24/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,24/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,25/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,25/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,26/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,26/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,26/10/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,27/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,27/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,27/10/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,28/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,28/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,28/10/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,29/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,29/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,29/10/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,30/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,30/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,30/10/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,31/10/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,31/10/2019 12:00:00,Cardiology,3,s16,3000,0,3000,SUJAY
ADMISSTION CHARGES,Administration,administration,31/10/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,31/10/2019 17:18:01,Cardiology,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,01/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,01/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,01/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,02/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,02/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,02/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,03/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,03/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,03/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,04/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,04/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,04/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,05/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,05/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,05/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,06/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,06/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,06/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,07/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,07/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,07/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,08/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,08/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,08/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,09/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,09/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,09/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,10/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,10/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,10/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,11/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,11/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,11/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,12/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,12/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,12/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,13/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,13/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,13/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
ADMISSTION CHARGES,Administration,administration,14/11/2019 12:00:00,Cardiology,1,s16,1000,0,1000, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,14/11/2019 12:00:00,Cardiology,2,s16,2000,0,2000,SUJAY
ADMISSTION CHARGES,Administration,administration,14/11/2019 12:00:00,Internal Medicine,1,s16,1000,0,1000,SUJAY
